Month,Year,Rainfall
MAR,1999,0.1
APR,1999,1.5
MAY,1999,95.4
JUN,1999,240.2
JUL,1999,416
AUG,1999,373.1
SEP,1999,315.8
OCT,1999,140.6
NOV,1999,3.3
DEC,1999,0.2
JAN,2000,3.6
FEB,2000,21.2
MAR,2000,6.3
APR,2000,19.6
MAY,2000,67.7
JUN,2000,185.3
JUL,2000,358.4
AUG,2000,152.8
SEP,2000,356.9
OCT,2000,19.1
NOV,2000,0.4
DEC,2000,0.2
JAN,2001,1.9
FEB,2001,4
MAR,2001,30
APR,2001,14
MAY,2001,57.4
JUN,2001,324.7
JUL,2001,354.6
AUG,2001,219.4
SEP,2001,132.8
OCT,2001,115.5
NOV,2001,0.2
DEC,2001,0
JAN,2002,9
FEB,2002,5.4
MAR,2002,10.7
APR,2002,11.5
MAY,2002,38.7
JUN,2002,184.9
JUL,2002,186.8
AUG,2002,277.4
SEP,2002,253.4
OCT,2002,55
NOV,2002,1.3
DEC,2002,0.8
JAN,2003,3.3
FEB,2003,30.5
MAR,2003,33.6
APR,2003,17.9
MAY,2003,21.5
JUN,2003,152.4
JUL,2003,247.5
AUG,2003,245.1
SEP,2003,224
OCT,2003,255.5
NOV,2003,6.2
DEC,2003,7.4
JAN,2004,5.5
FEB,2004,2.7
MAR,2004,3.1
APR,2004,41
MAY,2004,31.1
JUN,2004,184.4
JUL,2004,200.7
AUG,2004,327
SEP,2004,211.5
OCT,2004,128.1
NOV,2004,0.1
DEC,2004,1.6
JAN,2005,22.1
FEB,2005,17.5
MAR,2005,17.7
APR,2005,9.6
MAY,2005,23.5
JUN,2005,157.2
JUL,2005,266.4
AUG,2005,214.5
SEP,2005,141.5
OCT,2005,83.1
NOV,2005,1.3
DEC,2005,6.1
JAN,2006,0.3
FEB,2006,0.2
MAR,2006,22.4
APR,2006,15.7
MAY,2006,107.4
JUN,2006,198.3
JUL,2006,447.1
AUG,2006,337.2
SEP,2006,298.7
OCT,2006,24.6
NOV,2006,7.4
DEC,2006,0
JAN,2007,1.7
FEB,2007,48.4
MAR,2007,25.5
APR,2007,22.3
MAY,2007,58.1
JUN,2007,125.4
JUL,2007,430.4
AUG,2007,353.6
SEP,2007,324.7
OCT,2007,39.6
NOV,2007,7.6
DEC,2007,0
JAN,2008,19.4
FEB,2008,3.6
MAR,2008,6.2
APR,2008,10.7
MAY,2008,42.9
JUN,2008,366.3
JUL,2008,377.9
AUG,2008,310.5
SEP,2008,152.9
OCT,2008,34
NOV,2008,1
DEC,2008,0
JAN,2009,1.8
FEB,2009,0.8
MAR,2009,2
APR,2009,0.8
MAY,2009,78.1
JUN,2009,62.7
JUL,2009,266.6
AUG,2009,248
SEP,2009,248.8
OCT,2009,82.2
